userId,petId,rating
5263,60006,3
5263,67620,4
5263,73920,5
5263,105369,4
5263,107545,4
5263,132370,1
5263,138927,2
5263,166701,4
5263,190633,2
5264,2355,4
5264,23735,5
5264,54666,5
5264,121498,2
5264,136283,4
5264,143019,1
5264,144068,2
5264,144122,1
5264,147226,4
5264,150774,1
5264,168621,3
5264,172436,2
5264,188352,2
5265,1436,5
5265,11071,5
5265,13058,4
5265,13830,5
5265,27003,5
5265,29847,2
5265,34954,3
5265,46593,1
5265,61509,4
5265,135273,1
5265,146215,3
5265,150492,4
5265,162847,2
5266,16839,2
5266,20193,2
5266,41080,2
5266,45404,2
5266,52885,5
5266,76986,5
5266,98472,1
5266,129450,3
5266,131916,3
5266,137222,3
5266,137405,1
5266,156427,2
5266,186471,4
5267,8856,2
5267,33919,2
5267,69900,5
5267,73852,1
5267,96626,2
5267,122835,2
5267,137551,4
5267,147572,2
5267,193164,5
5268,13077,4
5268,30408,5
5268,44671,3
5268,60095,4
5268,69976,1
5268,71654,3
5268,83572,5
5268,101030,1
5268,109541,2
5268,114183,1
5268,149888,3
5268,162947,5
5268,169295,3
5268,176449,5
5268,189179,5
5269,12530,3
5269,41810,5
5269,44492,1
5269,47101,3
5269,95867,5
5269,132134,2
5269,157858,1
5269,166691,2
5269,166874,1
5270,27632,3
5270,57069,2
5270,69967,5
5270,76534,3
5270,128914,5
5270,134215,2
5270,135963,3
5270,137933,2
5270,179507,3
5271,229,4
5271,16371,5
5271,37796,4
5271,44491,3
5271,84126,1
5271,107079,1
5271,146044,3
5271,148854,2
5271,169866,1
5271,187565,3
5271,192822,3
5272,5250,2
5272,47510,3
5272,52394,1
5272,74431,3
5272,79801,4
5272,86271,4
5272,97454,4
5272,98916,3
5272,145679,5
5272,152356,2
5272,152432,4
5272,155850,3
5272,162594,1
5272,170712,5
5272,172761,5
5273,18865,2
5273,44203,3
5273,74499,5
5273,110708,4
5273,124458,5
5273,135698,5
5273,171231,2
5273,185139,3
5274,21197,3
5274,24326,5
5274,51729,1
5274,73103,4
5274,81522,5
5274,84779,4
5274,168462,3
5274,189699,2
5274,190535,1
5275,34944,5
5275,43422,1
5275,58749,1
5275,72354,2
5275,113781,5
5275,130461,3
5275,145558,2
5276,56437,3
5276,74214,5
5276,104339,4
5276,113498,5
5276,130368,1
5276,153228,1
5276,156733,5
5276,168807,4
5276,189667,1
5277,3755,1
5277,38749,3
5277,108021,3
5277,111698,1
5277,158236,3
5278,9485,1
5278,9750,3
5278,29081,3
5278,75768,1
5278,150969,2
5278,176942,1
5278,184971,5
5278,187354,2
5279,4643,2
5279,5255,1
5279,22197,5
5279,26323,3
5279,30104,1
5279,43264,4
5279,59393,1
5279,60212,5
5279,61588,5
5279,83896,1
5279,98902,2
5279,125588,1
5279,125654,3
5279,146897,4
5279,149026,3
5279,162822,1
5279,175921,2
5280,63830,3
5280,102043,2
5280,109335,2
5280,122951,2
5280,149917,2
5281,10333,2
5281,41929,4
5281,51184,2
5281,74665,5
5281,81290,4
5281,94158,2
5281,107406,4
5281,162402,3
5281,165838,3
5281,171988,2
5281,187549,1
5282,15636,4
5282,29289,2
5282,30956,5
5282,36009,4
5282,68055,1
5282,79027,1
5282,93682,4
5282,115171,3
5282,141841,1
5282,182840,5
5283,55060,5
5283,73043,4
5283,117681,2
5283,119546,4
5283,131073,3
5283,147249,2
5283,173632,4
5284,292,1
5284,1317,4
5284,17393,2
5284,20475,4
5284,67903,3
5284,109960,5
5284,137089,5
5284,154942,1
5284,155987,1
5284,165214,5
5284,177497,3
5285,2603,3
5285,7316,1
5285,38197,2
5285,49093,4
5285,49172,1
5285,56388,5
5285,72364,3
5285,74175,3
5285,74546,5
5285,78952,4
5285,79425,3
5285,86019,1
5285,107901,1
5285,108135,3
5285,116333,3
5285,123331,5
5285,131407,2
5285,134291,1
5285,140239,5
5285,153714,4
5286,23147,3
5286,30144,2
5286,35526,1
5286,36480,5
5286,49355,4
5286,64442,3
5286,77520,5
5286,83341,3
5286,148963,5
5286,186675,3
5287,817,4
5287,32203,4
5287,34241,3
5287,35398,3
5287,38155,3
5287,59500,2
5287,62595,2
5287,90373,5
5287,119069,5
5287,140349,5
5287,148313,4
5287,156562,1
5287,160911,5
5287,173390,4
5288,8093,4
5288,27166,1
5288,30918,5
5288,50759,4
5288,92363,1
5288,92666,2
5288,94716,1
5288,98013,3
5288,107210,3
5288,112106,3
5288,114635,5
5288,120174,1
5288,128591,3
5288,140780,1
5288,148964,5
5289,72333,1
5289,98256,5
5289,101747,4
5289,141001,5
5289,165115,4
5289,172685,1
5289,185219,5
5290,29368,2
5290,39622,2
5290,67701,1
5290,102719,2
5290,110839,3
5290,130600,5
5290,142315,4
5290,145261,3
5290,159384,1
5290,169276,3
5291,28093,2
5291,28255,5
5291,52705,3
5291,71642,3
5291,91004,3
5291,118341,2
5291,128420,5
5291,135758,2
5291,149511,3
5291,157914,3
5291,163532,2
5291,164608,2
5291,192370,1
5292,27893,2
5292,61289,4
5292,65078,2
5292,86726,4
5292,94187,2
5292,103763,1
5292,105760,1
5292,107084,2
5292,114806,5
5292,127310,2
5292,132313,2
5292,179092,1
5292,180246,3
5293,26027,3
5293,36850,4
5293,51801,4
5293,70598,2
5293,78225,1
5293,103770,3
5293,138884,2
5293,142534,3
5293,151418,3
5293,166156,2
5293,175053,1
5294,57347,5
5294,73681,3
5294,107699,1
5294,115123,5
5294,130610,2
5294,137644,1
5295,36443,1
5295,99461,3
5295,160566,3
5295,190107,4
5296,8352,3
5296,51106,1
5296,66153,1
5296,85876,5
5296,119135,5
5296,144952,1
5296,176766,3
5296,193359,4
5297,2700,3
5297,20566,4
5297,36818,2
5297,54759,3
5297,76156,3
5297,78520,3
5297,88257,2
5297,109074,5
5297,125491,2
5297,150588,5
5297,180412,5
5298,13527,3
5298,70626,3
5298,86755,4
5298,90048,3
5298,104498,1
5298,111505,3
5298,147525,2
5298,161924,5
5299,140441,2
5299,174902,4
5299,178938,2
5300,35175,2
5300,76897,5
5300,80756,2
5300,115425,5
5300,120643,3
5300,135189,4
5300,152391,3
5300,179147,4
5301,164,2
5301,25936,5
5301,46270,3
5301,131299,4
5301,179477,1
5302,7245,2
5302,9023,2
5302,15298,1
5302,43514,5
5302,69008,2
5302,78224,1
5302,83045,2
5302,99719,4
5302,102984,4
5302,105226,4
5302,106762,5
5302,116649,1
5302,125560,1
5302,139429,2
5302,192042,1
5303,42491,3
5303,88946,5
5303,125885,3
5303,127509,2
5303,137802,2
5303,141129,4
5303,150945,2
5303,161122,3
5303,167414,1
5303,180453,4
5303,189569,3
5304,2316,5
5304,9259,5
5304,18748,4
5304,49645,4
5304,77476,3
5304,80308,3
5304,140801,2
5304,144467,2
5304,148713,5
5304,175210,5
5305,13839,1
5305,29189,1
5305,58727,5
5305,92760,1
5305,127384,5
5305,140630,3
5305,158591,3
5305,159211,2
5305,164349,4
5305,171087,3
5306,33209,5
5306,55751,5
5306,81763,1
5306,114250,3
5306,131525,2
5306,132909,1
5306,153056,3
5306,157052,2
5306,172889,1
5306,191380,5
5307,33808,2
5307,35940,5
5307,36176,3
5307,69669,1
5307,74446,1
5307,96606,5
5307,119636,2
5307,138899,4
5307,142310,5
5307,151502,2
5307,174092,3
5307,175574,3
5308,12265,1
5308,63276,3
5308,76275,1
5308,97681,4
5308,97858,5
5308,121845,5
5308,137055,5
5308,139405,2
5308,141462,3
5308,147042,1
5308,149913,2
5308,172619,1
5309,5692,4
5309,10834,4
5309,12168,4
5309,22499,1
5309,34563,2
5309,41121,4
5309,46034,5
5309,61732,2
5309,82770,1
5309,98234,4
5309,116669,5
5309,140930,5
5309,171291,1
5309,187576,5
5310,1805,3
5310,3483,1
5310,4464,4
5310,16238,2
5310,16922,2
5310,17570,2
5310,18475,2
5310,27719,3
5310,47347,5
5310,53360,3
5310,62157,1
5310,75787,5
5310,90526,4
5310,99953,1
5310,127226,4
5310,132409,4
5310,137723,3
5310,146285,3
5310,157225,2
5310,189640,4
5311,44116,4
5311,50105,1
5311,66190,1
5311,74932,4
5311,115615,3
5311,129516,2
5311,188148,3
5312,12484,1
5312,19924,5
5312,30133,4
5312,63475,5
5312,95797,2
5312,99224,3
5312,142291,3
5312,150436,4
5312,170763,4
5312,173793,3
5313,15461,1
5313,19324,4
5313,31195,5
5313,53520,4
5313,54360,3
5313,73237,4
5313,100906,1
5313,105115,3
5313,129229,2
5313,153655,2
5313,155073,2
5313,172673,3
5313,188993,4
5314,45673,5
5314,51202,1
5314,69037,5
5314,105123,1
5314,107754,4
5314,169936,5
5314,183461,3
5314,189042,4
5315,17382,2
5315,60076,1
5315,84864,4
5315,86665,4
5315,101763,4
5315,111840,2
5315,145719,3
5315,153109,4
5315,155425,3
5315,159158,5
5315,174383,3
5315,190938,1
5316,2086,4
5316,9978,2
5316,23007,4
5316,27107,5
5316,36645,4
5316,48387,4
5316,53264,5
5316,75867,2
5316,77167,2
5316,78904,5
5316,80988,4
5316,93560,2
5316,97550,1
5316,175663,3
5317,13323,4
5317,19242,4
5317,48641,2
5317,112461,3
5317,131892,3
5317,144180,2
5317,149648,2
5317,158252,1
5317,166549,3
5317,173682,1
5318,8589,1
5318,41753,1
5318,85886,5
5318,115525,2
5318,117206,2
5318,124733,3
5318,126547,2
5318,157185,1
5319,930,5
5319,61988,1
5319,86182,5
5319,104114,5
5319,112727,1
5319,129818,3
5319,160174,3
5320,51886,1
5320,70405,5
5320,86534,2
5320,102757,3
5320,127006,5
5320,132217,5
5320,154169,3
5321,3051,2
5321,39064,2
5321,105666,1
5321,125840,3
5321,137625,1
5321,171206,3
5321,188332,1
5321,188786,5
5322,52625,1
5322,61930,1
5322,82607,2
5322,90618,3
5322,106998,5
5322,144848,5
5322,150809,5
5322,192281,2
5323,23151,1
5323,58657,4
5323,63168,1
5323,73248,3
5323,78545,3
5323,81033,5
5323,119392,5
5323,126451,5
5323,141778,3
5323,151895,2
5323,158971,5
5323,175825,1
5324,8399,2
5324,13532,1
5324,24649,2
5324,62582,3
5324,90488,4
5324,97800,3
5324,101375,2
5324,191799,1
5325,21103,3
5325,29755,3
5325,39833,5
5325,78612,4
5325,89050,5
5325,94734,5
5325,119282,5
5325,146592,1
5325,183754,2
5325,185902,1
5326,6140,1
5326,11759,3
5326,28363,1
5326,48253,1
5326,93489,3
5326,105598,2
5326,162815,3
5327,18139,5
5327,38303,1
5327,54437,1
5327,66641,2
5327,69207,4
5327,71735,1
5327,91255,5
5327,138268,2
5327,165013,1
5327,175710,4
5327,187294,4
5327,189872,1
5328,82453,5
5328,89165,3
5328,121146,5
5329,15604,4
5329,36697,2
5329,45499,1
5329,49842,1
5329,59190,5
5329,65218,4
5329,80626,4
5329,84501,1
5329,106511,3
5329,126120,5
5329,128750,3
5329,193216,1
5330,37307,2
5330,67239,4
5330,73511,3
5330,87870,3
5330,101034,4
5330,102409,4
5330,159701,2
5330,170516,4
5331,32671,4
5331,59376,3
5331,82645,5
5331,86747,1
5331,92019,2
5331,101726,1
5331,131688,5
5331,172836,3
5331,176177,2
5332,9824,3
5332,33628,3
5332,36181,2
5332,59914,2
5332,123072,3
5332,149552,1
5332,152965,3
5332,166751,5
5333,2290,3
5333,3504,3
5333,31180,4
5333,34454,2
5333,45980,3
5333,62661,1
5333,91431,1
5333,136338,4
5334,10435,3
5334,14227,4
5334,17194,4
5334,27253,2
5334,54959,1
5334,67627,4
5334,83427,3
5334,121309,2
5334,129595,4
5334,132561,4
5334,155268,5
5334,165867,1
5334,177810,2
5334,181296,3
5335,16173,4
5335,31965,5
5335,50013,4
5335,74668,1
5335,82928,2
5335,130163,3
5335,134739,1
5335,149284,1
5335,165107,3
5335,172248,4
5336,775,4
5336,2631,4
5336,2958,3
5336,8418,4
5336,9478,4
5336,11599,3
5336,31611,5
5336,51720,4
5336,65588,2
5336,75621,5
5336,102635,2
5336,137711,4
5336,147471,5
5336,175534,1
5337,6822,5
5337,32399,1
5337,33997,4
5337,34324,1
5337,48176,1
5337,71791,4
5337,74247,5
5337,79083,2
5337,96468,2
5337,138185,1
5337,150964,5
5337,154912,2
5337,155921,3
5337,176290,2
5337,182333,5
5338,9004,4
5338,48065,2
5338,57473,4
5338,63927,3
5338,86810,1
5338,99314,4
5338,134797,5
5338,139272,5
5338,141646,3
5338,169127,1
5338,172660,2
5338,178757,1
5339,16833,5
5339,41831,4
5339,46817,3
5339,59698,1
5339,65451,4
5339,78589,5
5339,102361,5
5339,111720,4
5339,129623,5
5339,168977,2
5339,191332,3
5340,6088,5
5340,21594,3
5340,22217,2
5340,31393,3
5340,38260,4
5340,91567,5
5340,125681,1
5340,132784,3
5340,160865,3
5340,167982,2
5340,174730,1
5340,174823,5
5340,179836,3
5340,192922,5
5341,23331,4
5341,35719,2
5341,100019,5
5341,156361,3
5342,29630,4
5342,67220,3
5342,67295,1
5342,84143,1
5342,97230,5
5342,127532,4
5342,172592,1
5342,176673,2
5343,14622,4
5343,19334,3
5343,36837,4
5343,73936,5
5343,78040,4
5343,113342,2
5343,133667,4
5343,184929,1
5344,16839,5
5344,45217,4
5344,58263,3
5344,63998,4
5344,72195,2
5344,96638,1
5344,151112,1
5344,184010,1
5344,186632,4
5344,190691,4
5345,26990,1
5345,41685,2
5345,42626,3
5345,43814,5
5345,48434,3
5345,74293,1
5345,75100,4
5345,89212,2
5345,114822,4
5345,132377,5
5345,140104,5
5345,143634,2
5345,156046,3
5345,172446,2
5345,180820,5
5346,31802,5
5346,40135,1
5346,42304,5
5346,81845,3
5346,97373,1
5346,114413,2
5346,118624,5
5346,149567,1
5346,159436,2
5346,175039,2
5346,189789,4
5347,30498,2
5347,48824,5
5347,77735,5
5347,95999,3
5347,137086,4
5347,138538,3
5347,147783,3
5347,174648,4
5347,187222,3
5348,95334,2
5348,113792,5
5348,143633,2
5348,151769,4
5348,158256,3
5348,163690,1
5348,179117,3
5349,1669,5
5349,8485,4
5349,27714,2
5349,56019,2
5349,58187,2
5349,67911,4
5349,69400,4
5349,69526,1
5349,72873,5
5349,88276,1
5349,91259,3
5349,118624,3
5349,126213,5
5349,163069,5
5349,192640,3
5350,3756,5
5350,8717,4
5350,49585,2
5350,77917,3
5350,82186,2
5350,104730,1
5350,114799,5
5350,123858,3
5350,186825,4
5351,49629,2
5351,80684,5
5351,127607,1
5351,131426,4
5351,161391,3
5351,174633,5
5352,39953,4
5352,63008,3
5352,67003,3
5352,99504,2
5352,131454,1
5352,142791,2
5352,150796,5
5352,153686,4
5352,171706,4
5352,186611,4
5353,343,3
5353,53538,1
5353,77607,4
5353,89385,2
5353,103900,2
5353,130235,2
5353,131426,3
5353,192274,1
5354,25134,2
5354,25430,3
5354,38569,2
5354,41472,2
5354,58017,3
5354,66102,4
5354,67590,3
5354,67871,1
5354,81102,4
5354,107416,5
5354,167094,2
5355,5878,2
5355,31829,4
5355,38184,5
5355,41367,3
5355,55461,1
5355,66686,3
5355,79097,1
5355,166959,1
5355,182029,4
5356,53654,2
5356,74276,4
5356,142649,3
5356,178010,4
5356,190277,2
5357,25080,3
5357,33923,3
5357,67831,5
5357,82662,2
5357,104590,2
5357,116033,5
5357,116352,5
5357,162343,2
5357,181329,2
5357,191827,4
5358,25908,4
5358,29512,1
5358,38125,1
5358,45970,5
5358,60337,5
5358,79152,3
5358,90271,2
5358,102838,4
5358,131188,5
5358,150577,3
5358,174643,5
5358,188194,3
5359,28694,3
5359,66361,3
5359,71550,1
5359,78252,4
5359,107236,5
5359,130049,3
5359,154156,1
5359,155310,4
5359,156777,1
5359,168072,5
5359,171804,5
5360,21245,3
5360,25635,1
5360,124618,1
5360,155971,4
5360,171547,2
5360,188870,4
5361,11695,2
5361,14688,4
5361,62790,2
5361,65541,5
5361,105763,3
5361,140695,2
5361,176405,4
5361,180103,4
5361,186952,1
5362,11467,4
5362,31264,5
5362,35805,1
5362,64641,4
5362,101535,4
5362,123517,5
5362,138656,5
5362,147099,5
5362,148750,1
5362,157865,5
5362,174562,5
5362,180026,5
5362,188597,4
5363,16771,5
5363,21296,5
5363,26504,3
5363,58097,5
5363,72128,3
5363,86869,3
5363,130511,3
5363,139231,1
5364,13229,2
5364,31689,4
5364,66942,1
5364,81047,5
5364,92054,4
5364,122251,1
5364,126889,3
5364,153207,4
5364,153578,2
5364,160579,5
5364,171983,2
5364,173000,3
5365,1130,5
5365,1831,1
5365,36109,3
5365,43640,5
5365,46816,1
5365,66655,3
5365,75679,5
5365,80477,2
5365,82664,2
5365,89852,2
5365,127122,4
5365,131598,1
5365,169703,3
5365,175949,1
5366,12545,1
5366,27000,2
5366,55777,5
5366,61990,1
5366,114683,1
5366,141190,1
5366,186845,4
5366,192522,2
5367,17157,3
5367,43763,2
5367,79855,4
5367,101928,4
5367,121329,2
5367,145550,2
5367,155510,3
5367,172064,3
5367,181736,3
5367,187079,3
5368,57865,4
5368,93297,3
5368,98546,3
5368,107093,3
5368,119318,1
5368,119576,2
5368,148027,2
5368,180082,4
5368,180947,3
5368,187453,4
5369,14731,5
5369,35210,5
5369,43515,1
5369,81656,2
5369,95060,5
5369,131575,4
5369,165136,4
5369,179571,2
5369,183343,3
5370,1478,4
5370,25479,5
5370,32180,2
5370,76999,3
5370,118535,4
5370,138820,2
5370,142360,3
5370,143340,1
5370,146199,3
5371,4763,2
5371,6702,5
5371,34878,1
5371,44179,4
5371,82686,2
5371,90493,1
5371,98943,5
5371,121483,4
5371,188624,2
5372,8326,5
5372,12089,1
5372,31208,4
5372,43391,5
5372,49339,2
5372,50288,4
5372,54452,1
5372,83440,4
5372,101095,2
5372,145309,3
5373,17250,4
5373,45531,4
5373,51171,2
5373,51941,3
5373,62873,5
5373,67511,2
5373,77484,1
5373,79962,5
5373,92107,4
5373,108714,4
5373,116985,5
5373,122308,1
5373,137943,5
5373,139826,3
5373,162088,4
5373,166934,4
5373,192826,2
5374,2590,2
5374,15632,5
5374,60880,1
5374,73040,5
5374,76161,3
5374,88993,5
5374,91766,4
5374,111398,3
5374,133941,2
5374,163040,5
5374,173374,1
5375,14328,5
5375,20407,2
5375,42023,5
5375,55807,2
5375,66498,5
5375,103184,4
5375,103669,4
5375,126302,5
5375,163569,3
5376,4651,4
5376,37143,3
5376,78367,2
5376,86685,4
5376,88601,4
5376,96642,1
5376,105617,5
5376,120165,5
5376,128636,2
5376,130827,1
5376,159316,3
5376,161536,4
5376,185630,1
5377,16473,1
5377,40586,1
5377,44930,3
5377,104175,4
5377,110578,2
5377,122018,2
5377,139040,5
5377,141687,2
5377,154783,2
5377,155580,3
5377,155611,1
5377,176290,5
5377,185565,3
5378,3592,4
5378,29300,3
5378,29640,3
5378,65797,2
5378,72739,4
5378,103007,3
5378,115887,4
5378,123822,3
5378,160228,1
5378,172393,1
5378,177235,2
5379,2691,2
5379,56357,1
5379,68122,5
5379,113735,1
5379,179935,2
5379,181721,2
5380,6146,4
5380,7661,2
5380,9248,3
5380,82098,5
5380,113821,4
5380,119728,3
5380,177527,4
5381,3910,1
5381,8038,2
5381,15761,2
5381,26520,4
5381,31849,3
5381,48931,2
5381,60276,1
5381,60491,1
5381,64076,2
5381,101706,5
5381,105161,4
5381,146911,1
5381,181887,5
5382,13323,4
5382,22305,5
5382,38978,4
5382,43729,4
5382,59220,3
5382,112692,5
5383,17422,2
5383,25986,4
5383,37163,4
5383,37929,4
5383,46855,5
5383,53250,2
5383,69375,4
5383,93256,5
5383,110771,5
5383,125997,2
5383,128299,2
5383,171868,5
5383,192520,2
5384,1160,5
5384,39918,2
5384,53328,4
5384,61963,2
5384,78187,4
5384,102407,2
5384,106387,1
5384,116362,4
5384,123647,1
5384,178113,5
5385,106762,4
5385,143837,4
5385,149556,3
5385,155069,1
5385,170877,3
5385,172585,3
5385,172963,3
5385,177644,3
5386,29009,1
5386,31956,1
5386,80550,5
5386,95159,1
5386,98511,3
5386,109084,5
5386,113948,3
5386,130838,2
5386,143615,5
5386,169589,2
5386,183633,3
5386,183971,1
5386,190657,2
5386,193433,3
5387,6171,5
5387,8936,2
5387,33619,4
5387,97858,5
5387,110783,2
5387,113019,3
5387,132778,5
5387,155408,2
5387,165432,3
5387,176138,4
5387,178203,1
5387,179349,2
5387,186686,2
5387,187593,1
5387,190086,3
5387,192660,5
5388,21358,3
5388,40311,2
5388,53292,5
5388,55350,5
5388,82965,3
5388,99026,1
5388,117664,4
5388,121017,1
5388,130774,2
5388,189978,1
5389,10174,5
5389,25635,4
5389,67189,5
5389,73641,1
5389,95964,3
5389,103398,1
5389,105851,5
5389,106514,1
5389,120558,4
5389,125342,5
5389,128030,5
5389,177544,3
5390,37916,3
5390,39019,5
5390,86469,4
5390,127912,3
5390,130109,4
5390,137955,5
5390,167476,5
5390,167499,2
5390,171851,2
5390,177057,5
5391,6134,2
5391,29745,5
5391,31925,3
5391,36547,5
5391,37210,1
5391,40033,4
5391,41669,4
5391,69360,1
5391,73134,2
5391,88722,3
5391,105317,5
5391,112551,1
5391,131478,3
5391,136946,4
5391,173081,5
5392,35876,4
5392,36864,1
5392,45748,1
5392,48524,4
5392,67434,1
5392,81563,2
5392,90564,5
5392,130489,4
5392,149734,4
5392,166255,2
5392,170298,2
5392,192609,4
5393,1703,3
5393,28998,4
5393,53698,2
5393,56500,5
5393,60325,3
5393,65689,2
5393,97906,2
5393,99518,4
5393,105701,3
5393,111196,2
5393,113694,2
5393,116122,1
5393,124654,5
5393,138426,3
5393,163084,2
5393,165686,2
5394,18631,3
5394,28795,5
5394,35578,4
5394,59495,5
5394,93502,1
5394,165381,2
5394,167645,3
5394,188897,4
5395,11015,1
5395,31322,3
5395,106376,5
5395,111037,3
5395,111346,1
5395,114359,2
5395,116464,2
5395,122777,3
5395,123067,2
5395,135164,3
5395,151586,1
5395,157698,2
5396,41441,5
5396,58766,4
5396,65509,4
5396,74539,2
5396,77597,2
5396,89954,4
5396,99012,4
5396,108544,5
5396,110770,3
5396,159708,4
5397,399,1
5397,14391,2
5397,26644,5
5397,35686,5
5397,50394,2
5397,80698,2
5397,88025,5
5397,136456,4
5397,139938,3
5397,156938,3
5397,186075,2
5397,190419,5
5398,23762,5
5398,46561,4
5398,85493,1
5398,101736,5
5398,102115,3
5398,115357,3
5398,124768,4
5398,131943,5
5398,136817,3
5398,152199,2
5398,154875,1
5398,176089,1
5398,177444,3
5399,16092,4
5399,29287,1
5399,41088,2
5399,78092,3
5399,120967,4
5399,125805,3
5399,126207,4
5399,150992,4
5399,180468,3
5399,187225,3
5399,191561,1
5400,16834,4
5400,39896,4
5400,51642,4
5400,125186,3
5400,169152,2
5400,172562,3
5400,190156,5
5401,696,2
5401,5963,4
5401,58648,2
5401,72473,1
5401,87416,1
5401,119700,5
5401,134613,4
5401,161175,4
5401,161637,1
5401,170078,2
5402,13810,4
5402,23872,1
5402,32902,4
5402,59011,4
5402,78870,5
5402,140487,5
5402,148630,4
5402,157174,2
5402,177673,1
5402,182595,1
5402,191261,1
5403,10479,2
5403,17125,3
5403,20941,5
5403,67614,3
5403,74261,2
5403,99777,4
5403,119609,3
5403,123497,5
5403,127507,3
5403,149778,4
5403,181043,3
5404,22115,1
5404,40965,5
5404,72850,1
5404,76112,2
5404,109138,2
5404,124810,4
5404,139941,3
5404,160725,2
5404,163286,4
5404,175764,1
5405,4279,3
5405,12308,2
5405,28356,5
5405,36752,1
5405,63525,4
5405,84309,2
5405,94316,1
5405,120474,1
5405,120518,2
5405,124994,3
5405,146131,2
5405,154442,5
5406,1420,4
5406,4493,5
5406,10620,2
5406,20392,2
5406,21417,1
5406,52664,1
5406,57431,3
5406,111345,2
5406,147115,4
5406,164653,4
5406,172060,3
5407,9881,4
5407,11081,1
5407,54096,4
5407,63510,1
5407,75522,3
5407,113153,5
5407,163369,3
5407,169844,2
5408,7948,5
5408,32052,2
5408,60083,3
5408,112474,1
5408,138257,5
5408,161702,3
5409,78767,1
5409,129615,3
5409,141394,2
5409,180611,4
5409,189377,1
5410,2464,4
5410,3735,4
5410,10682,5
5410,29152,3
5410,85882,2
5410,109901,1
5410,118209,3
5410,123070,3
5410,146373,1
5410,162949,1
5410,168114,4
5410,179783,3
5410,180450,4
5410,182611,2
5410,184079,5
5411,11881,5
5411,15515,4
5411,56761,5
5411,61036,1
5411,63681,4
5411,80430,4
5411,107568,3
5411,123123,5
5411,142185,4
5411,145314,1
5411,146548,4
5411,161358,5
5411,193368,5
5412,12606,4
5412,24775,5
5412,49725,4
5412,74797,5
5412,77399,1
5412,105753,4
5412,106568,1
5412,113796,3
5412,118864,2
5412,186575,2
5413,67850,4
5413,89808,3
5413,103709,3
5413,105738,4
5413,110813,5
5413,111170,3
5413,184844,5
5414,61587,2
5414,62528,5
5414,107830,2
5414,142617,3
5414,147135,4
5414,168118,5
5415,18750,2
5415,48492,1
5415,82296,1
5415,86863,5
5415,105753,4
5415,129193,5
5415,131788,5
5415,144052,2
5415,155203,5
5415,178230,5
5415,179875,2
5415,192025,4
5416,2199,5
5416,2355,1
5416,45669,2
5416,82145,3
5416,91626,1
5416,107110,4
5416,118117,2
5416,128159,5
5416,135587,5
5416,157865,4
5416,185985,2
5416,192232,5
5417,365,1
5417,46957,5
5417,63545,2
5417,87633,2
5417,98862,1
5417,163909,4
5417,171863,1
5418,30269,3
5418,35690,3
5418,161997,1
5419,1150,2
5419,21263,5
5419,49743,1
5419,72909,4
5419,96190,1
5419,97579,3
5419,99405,3
5419,102858,2
5419,140734,4
5419,165797,2
5419,179459,4
5420,8109,5
5420,10851,2
5420,42195,5
5420,73066,1
5420,86450,3
5420,86700,4
5420,92217,1
5420,95592,4
5420,112406,1
5420,117479,5
5420,147959,5
5420,157601,1
5421,17831,3
5421,120616,1
5421,132097,3
5421,135512,4
5421,156802,3
5421,157131,5
5422,35022,5
5422,68752,3
5422,73354,4
5422,115008,2
5423,20373,1
5423,69137,5
5423,84396,3
5423,101125,3
5423,108139,3
5423,119072,4
5423,135807,2
5423,152604,1
5423,179415,1
5423,180219,3
5424,20005,2
5424,20363,3
5424,31441,4
5424,73786,4
5424,88500,2
5424,89306,2
5424,102787,2
5424,188013,2
5425,13407,5
5425,52443,4
5425,59360,5
5425,74235,2
5425,79719,3
5425,100057,4
5425,128258,4
5425,141574,5
5425,157949,4
5425,163930,2
5425,187295,5
5425,193520,3
5426,16471,4
5426,18833,1
5426,101829,2
5426,117760,1
5426,127005,3
5426,142052,5
5426,149838,2
5426,157629,4
5426,159570,2
5426,183202,4
5426,188699,3
5427,23184,3
5427,46642,1
5427,55118,5
5427,79717,3
5427,81569,5
5427,98340,2
5427,104539,1
5427,110693,3
5427,150451,4
5427,156563,2
5427,179113,4
5427,184292,1
5427,185511,4
5428,90331,4
5428,143641,5
5428,147660,4
5428,187429,3
5428,188187,4
5429,16559,4
5429,21070,2
5429,26727,2
5429,41818,4
5429,47335,5
5429,65738,5
5429,96733,4
5429,125683,2
5429,139889,4
5429,144234,4
5430,11156,4
5430,18482,1
5430,29008,3
5430,62490,5
5430,81769,2
5430,99424,4
5430,104910,3
5430,185503,4
5431,31446,2
5431,33701,4
5431,70529,2
5431,83134,1
5431,85902,3
5431,88894,2
5431,108403,2
5431,133102,2
5431,157239,4
5431,175082,2
5432,29742,2
5432,55222,4
5432,90791,3
5432,101398,3
5432,111925,4
5432,123092,1
5433,18937,5
5433,31104,5
5433,32381,4
5433,42188,4
5433,48224,3
5433,54377,2
5433,81129,4
5433,83820,1
5433,108921,3
5433,131983,1
5433,141143,5
5433,146745,1
5433,181661,4
5433,183084,3
5433,184265,1
5434,26913,4
5434,43483,3
5434,75969,5
5434,88938,4
5434,95751,1
5434,96729,2
5434,103228,1
5434,124156,3
5434,131898,2
5434,178479,2
5434,180105,2
5434,182201,4
5434,187579,1
5435,4712,5
5435,11079,1
5435,11423,5
5435,23678,5
5435,30140,2
